RotorSpeed,GeneratorSpeed,GeneratorTemperature,WindSpeed,PowerOutput
32.8,410.0,21.4,2.2,0.56
35.7,443.0,17.9,2.1,0.84
35.4,442.0,13.4,2.1,0.82
40.1,494.0,18.6,2.3,1.29
34.0,421.0,20.0,2.3,0.66
38.5,479.0,22.7,2.9,1.17
27.3,342.0,13.3,2.3,0.25
36.0,444.0,20.9,2.2,0.82
38.4,474.0,21.5,2.2,1.06
42.7,524.0,16.1,3.0,1.67
40.0,495.0,17.0,2.7,1.31
36.0,444.0,12.5,2.1,0.89
33.9,414.0,19.7,2.4,0.56
32.0,404.0,16.9,2.2,0.58
40.8,503.0,17.0,2.8,1.43
36.8,454.0,17.2,2.4,0.92
38.5,477.0,15.6,2.3,1.1
33.0,416.0,17.9,2.1,0.63
35.0,437.0,19.7,2.1,0.78
35.9,446.0,21.4,2.8,0.83
34.2,424.0,20.0,2.3,0.7
33.2,416.0,16.9,2.2,0.64
36.5,453.0,19.2,2.1,0.96
34.4,424.0,16.0,2.1,0.71
25.9,218.0,16.1,3.1,0.1
26.9,335.0,17.9,2.1,0.18
40.1,496.0,17.9,2.2,1.35
32.3,403.0,21.2,2.2,0.55
35.1,437.0,18.8,2.2,0.77
42.5,513.0,14.4,2.8,1.45
39.0,482.0,17.9,2.3,1.19
39.7,489.0,22.7,3.1,1.23
34.6,426.0,16.1,2.2,0.67
36.1,448.0,20.7,2.2,0.85
40.5,499.0,17.9,2.4,1.36
42.7,528.0,22.6,3.1,1.68
29.0,357.0,18.4,2.3,0.3
35.0,438.0,13.4,2.1,0.84
28.8,365.0,12.5,2.3,0.35
38.4,482.0,21.3,2.4,1.17
29.1,365.0,22.5,2.2,0.32
29.1,368.0,18.5,2.1,0.35
38.1,473.0,21.5,2.4,1.04
39.1,480.0,17.0,2.5,1.13
35.9,446.0,19.6,2.1,0.87
34.2,428.0,21.4,2.1,0.74
35.7,445.0,20.9,2.2,0.81
35.5,437.0,21.5,2.8,0.77
40.3,497.0,16.9,2.8,1.32
37.6,466.0,18.9,2.2,1.01
30.8,382.0,12.3,2.1,0.42
36.3,451.0,17.8,2.1,0.93
38.7,484.0,14.2,2.5,1.21
12.8,4.0,16.1,2.6,5.28
36.0,447.0,16.1,2.2,0.85
34.5,434.0,19.9,2.2,0.79
29.4,376.0,18.7,2.1,0.39
36.6,458.0,17.5,2.2,0.95
35.0,433.0,17.0,2.4,0.77
32.0,401.0,20.6,2.1,0.54
39.2,483.0,21.5,2.5,1.17
34.3,425.0,20.7,2.1,0.72
29.8,372.0,16.2,2.2,0.35
34.7,431.0,16.2,2.2,0.77
39.7,485.0,21.5,2.8,1.21
38.0,468.0,17.8,2.2,1.06
34.9,435.0,20.5,2.1,0.76
27.5,340.0,22.4,2.2,0.22
30.3,147.0,21.5,2.4,0.32
36.8,450.0,18.0,2.5,0.86
46.4,565.0,22.2,3.6,2.2
31.6,397.0,18.3,2.1,0.5
33.7,422.0,15.9,2.6,0.66
38.5,478.0,18.0,2.3,1.16
33.2,409.0,19.9,2.2,0.61
31.2,391.0,18.2,2.2,0.49
31.8,392.0,15.9,2.1,0.49
28.9,355.0,12.3,2.2,0.26
36.6,459.0,19.3,2.2,0.98
35.9,442.0,16.9,2.3,0.8
36.1,447.0,15.1,2.1,0.89
35.0,433.0,21.1,2.2,0.77
31.5,394.0,18.6,2.4,0.47
40.3,496.0,17.8,2.3,1.3
35.5,441.0,19.7,2.1,0.85
35.8,444.0,17.8,2.1,0.85
35.2,426.0,18.0,3.2,0.7
35.9,451.0,18.2,2.1,0.93
35.7,445.0,12.6,2.2,0.85
24.5,301.0,22.6,2.7,0.07
36.9,460.0,17.5,2.1,0.95
32.2,408.0,16.4,2.4,0.61
41.4,511.0,18.8,2.4,1.46
30.8,386.0,22.7,2.1,0.47
33.4,418.0,20.8,2.1,0.65
38.6,477.0,15.0,2.5,1.12
38.7,479.0,18.7,2.4,1.17
35.8,443.0,19.6,2.2,0.86
37.8,477.0,20.6,2.3,1.14
34.0,417.0,21.4,2.2,0.66
32.4,404.0,14.3,2.1,0.55
37.5,464.0,17.3,2.2,1.05
36.7,454.0,20.9,2.2,0.89
35.3,440.0,19.5,2.2,0.85
36.3,449.0,20.6,2.1,0.88
33.3,418.0,16.2,2.1,0.65
37.1,460.0,17.9,2.4,1.01
35.4,432.0,17.1,2.7,0.76
25.2,323.0,12.9,2.8,0.18
36.3,455.0,18.9,2.2,0.95
37.8,469.0,18.9,2.4,1.02
37.4,470.0,18.1,3.8,1.07
38.6,477.0,17.4,2.3,1.15
36.4,448.0,17.1,2.3,0.86
25.5,314.0,12.3,2.2,0.1
32.0,400.0,20.6,2.1,0.53
25.2,322.0,12.9,2.5,0.18
39.8,494.0,21.2,2.5,1.27
42.3,520.0,18.7,2.5,1.58
41.2,509.0,16.2,2.9,1.51
32.9,411.0,15.3,2.1,0.64
35.0,433.0,20.5,2.2,0.76
33.2,415.0,17.0,2.1,0.61
37.5,465.0,21.4,2.2,1.04
36.5,453.0,16.2,2.2,0.89
34.6,428.0,12.5,2.3,0.7
32.1,399.0,23.0,2.3,0.53
38.3,476.0,21.5,2.5,1.09
36.6,456.0,17.6,2.1,0.95
32.3,406.0,20.7,2.1,0.58
22.1,290.0,12.8,2.1,0.05
37.7,470.0,19.2,2.3,1.05
36.7,457.0,20.5,2.2,0.93
37.6,467.0,17.2,2.2,1.04
41.0,505.0,17.9,2.4,1.4
40.4,490.0,14.5,2.4,1.24
36.1,446.0,21.2,2.4,0.86
39.8,492.0,17.0,2.3,1.29
35.8,446.0,18.9,2.1,0.86
36.6,454.0,20.5,2.2,0.93
34.3,432.0,20.8,2.1,0.74
38.6,462.0,16.1,2.9,0.98
37.2,460.0,17.3,2.2,0.99
35.7,443.0,20.6,2.2,0.84
29.7,374.0,17.9,2.3,0.41
46.0,564.0,22.2,3.6,2.16
35.0,435.0,16.1,2.6,0.78
35.8,447.0,19.6,2.1,0.86
35.1,439.0,20.6,2.3,0.79
33.3,422.0,13.6,2.1,0.7
41.5,515.0,16.1,2.7,1.59
34.4,433.0,19.9,2.2,0.77
36.6,451.0,16.2,2.4,0.94
33.7,425.0,15.9,2.1,0.74
35.1,432.0,18.8,2.1,0.72
34.6,434.0,19.7,2.1,0.75
38.3,478.0,14.4,2.4,1.17
35.7,440.0,19.7,2.2,0.85
37.3,462.0,19.3,2.2,1.0
32.0,397.0,17.9,2.1,0.5
35.6,436.0,19.1,2.1,0.78
36.0,449.0,19.5,2.2,0.86
28.9,359.0,22.5,2.2,0.3
35.3,442.0,20.6,2.1,0.84
34.3,424.0,15.9,2.6,0.7
25.8,87.0,21.5,2.6,0.19
39.5,495.0,22.8,2.8,1.32
38.3,471.0,14.1,2.4,1.07
41.9,517.0,18.7,2.5,1.56
38.0,472.0,17.5,2.2,1.1
37.0,466.0,15.2,2.4,1.0
35.3,442.0,20.8,2.2,0.85
28.4,361.0,18.5,2.1,0.32
37.5,468.0,19.2,2.3,1.05
36.9,459.0,20.6,2.2,0.99
42.7,511.0,21.5,2.7,1.43
40.3,497.0,17.1,2.5,1.33
32.2,408.0,18.1,3.1,0.59
38.7,480.0,18.9,2.3,1.15
42.2,511.0,21.8,2.9,1.47
35.8,438.0,21.1,2.7,0.82
39.8,488.0,18.5,2.3,1.3
38.7,481.0,18.4,2.1,1.17
36.0,445.0,20.7,2.3,0.87
31.9,372.0,16.1,3.0,0.37
38.0,473.0,17.1,2.2,1.15
35.8,442.0,20.6,2.4,0.81
34.6,434.0,15.8,2.3,0.8
30.6,382.0,22.8,2.1,0.41
38.0,470.0,21.5,2.4,1.08
28.5,359.0,18.8,2.2,0.29
38.1,470.0,16.1,2.4,1.07
34.6,420.0,15.5,2.7,0.66
39.2,483.0,17.8,2.3,1.24
34.0,419.0,18.8,2.1,0.66
40.1,495.0,18.6,2.4,1.34
30.0,366.0,21.3,2.1,0.33
34.7,436.0,19.9,2.2,0.8
36.1,442.0,21.2,2.7,0.86
36.0,448.0,12.6,2.3,0.89
35.0,434.0,18.9,2.2,0.74
39.2,485.0,21.9,2.3,1.22
39.2,486.0,17.2,2.3,1.21
35.4,441.0,18.9,2.2,0.81
35.2,434.0,21.5,2.4,0.75
40.4,496.0,18.6,2.4,1.3
38.1,476.0,14.4,2.4,1.15
36.7,458.0,16.3,2.3,0.98
41.9,509.0,16.1,3.2,1.46
41.5,512.0,18.8,2.4,1.46
33.4,417.0,16.9,2.2,0.64
36.3,449.0,16.0,2.4,0.86
38.8,478.0,18.7,2.4,1.17
26.5,325.0,22.5,2.4,0.18
23.8,305.0,17.6,2.1,0.07
34.8,440.0,22.6,2.1,0.79
34.6,430.0,16.0,2.1,0.72
35.6,446.0,15.8,2.3,0.86
39.8,493.0,18.3,2.3,1.29
13.0,146.0,12.5,2.4,0.2
40.9,505.0,17.9,2.4,1.41
34.4,432.0,16.2,2.2,0.73
33.1,418.0,16.5,2.1,0.65
34.4,434.0,21.5,2.7,0.77
32.0,402.0,20.7,2.1,0.53
34.1,429.0,19.8,2.1,0.73
35.6,445.0,21.1,2.1,0.87
40.2,501.0,21.9,2.4,1.39
39.4,486.0,17.8,2.3,1.23
30.6,386.0,18.2,2.2,0.42
38.4,478.0,18.1,3.5,1.15
37.3,455.0,16.1,3.0,0.96
35.8,445.0,19.6,2.2,0.83
37.2,461.0,18.6,2.3,0.98
37.4,467.0,21.4,2.3,1.04
32.4,406.0,21.2,2.3,0.53
32.5,403.0,17.9,2.1,0.56
38.3,474.0,14.8,2.5,1.06
40.6,504.0,18.8,2.3,1.43
36.3,452.0,16.2,2.1,0.93
36.0,446.0,20.6,2.2,0.85
35.1,444.0,19.0,2.2,0.87
39.3,486.0,18.8,2.3,1.22
36.0,448.0,19.7,2.2,0.88
34.9,433.0,19.8,2.2,0.78
35.2,425.0,19.7,2.4,0.65
35.4,441.0,13.4,2.2,0.82
42.6,519.0,16.1,3.1,1.58
37.3,464.0,18.8,2.3,1.02
37.5,460.0,16.1,2.5,0.96
33.3,407.0,17.0,2.4,0.56
35.5,437.0,21.5,2.4,0.79
38.0,470.0,16.1,2.4,1.06
35.8,443.0,22.6,2.3,0.84
33.8,414.0,18.9,2.6,0.64
38.7,477.0,14.1,2.4,1.13
28.2,349.0,18.4,2.3,0.24
39.1,490.0,18.0,3.7,1.24
41.2,507.0,16.5,2.8,1.44
38.1,474.0,17.0,2.3,1.1
29.0,365.0,18.4,2.1,0.31
39.4,489.0,18.8,2.3,1.26
33.3,408.0,19.7,2.2,0.58
39.5,487.0,17.8,2.3,1.23
44.6,547.0,22.5,3.3,1.9
38.5,477.0,17.1,2.2,1.18
24.0,306.0,17.7,2.1,0.08
38.4,473.0,18.7,2.5,1.06
45.0,550.0,22.3,3.4,1.95
37.6,465.0,19.3,2.3,0.97
32.9,414.0,18.9,2.2,0.6
34.4,427.0,20.0,2.3,0.73
31.1,390.0,21.2,2.1,0.46
35.5,439.0,18.8,2.3,0.78
38.0,470.0,18.8,2.2,1.07
32.0,403.0,18.0,2.1,0.55
38.5,477.0,17.5,2.4,1.16
16.4,55.0,17.0,3.0,4.17
35.2,447.0,20.6,2.2,0.87
31.5,393.0,20.5,2.1,0.47
33.5,422.0,19.7,2.3,0.68
38.3,481.0,15.2,2.7,1.21
36.6,453.0,17.7,2.1,0.9
35.9,445.0,20.7,2.3,0.88
29.1,367.0,12.5,2.3,0.37
33.0,409.0,16.9,2.2,0.58
40.6,499.0,17.9,2.4,1.35
39.0,484.0,18.8,2.4,1.2
38.4,473.0,17.4,2.4,1.11
38.3,472.0,17.0,2.4,1.08
37.5,469.0,14.4,2.4,1.08
36.7,458.0,15.6,2.3,1.01
43.9,541.0,22.5,3.1,1.85
34.5,426.0,18.8,2.1,0.71
34.1,424.0,20.6,2.3,0.68
30.9,387.0,21.4,2.1,0.43
34.4,432.0,18.3,2.1,0.75
37.4,465.0,21.3,2.4,1.02
40.2,497.0,21.2,2.8,1.28
37.2,463.0,12.7,2.5,1.04
32.2,402.0,21.2,2.1,0.55
35.6,442.0,20.6,2.4,0.83
34.6,428.0,21.4,2.1,0.75
31.1,384.0,15.6,2.4,0.4
29.9,374.0,17.9,2.3,0.4
40.5,501.0,17.0,2.7,1.38
33.4,417.0,22.9,2.5,0.64
40.1,491.0,18.9,2.2,1.29
36.1,453.0,18.2,2.1,0.94
35.6,443.0,18.0,2.3,0.82
33.6,422.0,16.2,2.1,0.69
34.7,436.0,13.1,2.4,0.78
33.1,415.0,17.9,2.1,0.63
39.2,477.0,22.8,3.1,1.11
36.6,454.0,17.7,2.1,0.9
34.9,437.0,20.0,2.3,0.8
28.5,360.0,18.4,2.1,0.32
36.9,459.0,16.3,2.3,1.0
40.8,504.0,18.2,2.3,1.41
30.9,396.0,20.1,2.3,0.51
15.2,175.0,16.1,2.4,0.1
31.4,388.0,17.9,2.1,0.45
37.9,469.0,18.8,2.4,1.03
33.2,412.0,16.4,2.2,0.63
39.5,487.0,22.7,3.1,1.23
36.8,457.0,20.5,2.2,0.93
33.5,423.0,15.2,2.6,0.72
37.0,456.0,19.0,2.4,0.97
36.3,449.0,20.6,2.4,0.88
33.6,427.0,22.8,2.2,0.71
35.6,442.0,17.2,2.3,0.87
38.6,478.0,18.7,2.4,1.15
34.4,425.0,20.6,2.2,0.69
33.5,423.0,15.9,2.1,0.72
35.7,437.0,14.0,2.6,0.8
37.5,465.0,21.4,2.2,1.01
39.7,492.0,17.0,2.4,1.28
35.2,434.0,20.6,2.3,0.73
29.2,363.0,22.9,2.1,0.34
31.3,392.0,21.2,2.1,0.5
33.9,424.0,20.8,2.1,0.7
40.6,502.0,16.6,2.7,1.45
33.9,420.0,20.0,2.4,0.64
34.2,429.0,13.8,2.3,0.73
38.3,474.0,21.5,2.4,1.07
31.5,398.0,17.0,2.3,0.51
12.3,4.0,17.0,2.1,0.02
41.2,507.0,18.6,2.5,1.4
42.8,529.0,21.9,2.9,1.65
31.6,395.0,20.5,2.1,0.49
38.3,476.0,15.0,2.7,1.16
35.4,435.0,17.0,2.3,0.77
35.7,446.0,12.6,2.1,0.91
40.6,499.0,16.9,2.8,1.38
24.8,299.0,13.6,3.2,0.1
34.3,427.0,20.8,2.1,0.71
36.5,455.0,21.2,2.2,0.97
37.1,465.0,21.4,2.3,1.02
40.7,501.0,16.9,2.8,1.4
29.0,371.0,18.2,2.9,0.35
38.2,471.0,17.0,2.5,1.05
34.9,433.0,19.6,2.4,0.72
35.4,441.0,19.5,2.2,0.85
36.1,456.0,22.8,2.4,0.92
35.3,444.0,18.2,2.1,0.86
30.3,368.0,16.8,2.6,0.31
31.1,392.0,18.2,2.2,0.48
34.8,432.0,16.0,2.1,0.73
37.7,465.0,18.7,2.3,0.98
36.6,463.0,15.2,2.4,1.01
40.2,496.0,17.0,2.5,1.27
35.7,442.0,21.5,2.4,0.83
37.2,465.0,18.8,2.2,1.02
35.7,444.0,21.2,2.3,0.81
28.9,362.0,18.1,2.1,0.27
34.7,430.0,20.5,2.2,0.7
37.9,466.0,18.0,2.5,1.0
35.7,450.0,18.8,2.2,0.87
36.4,452.0,17.7,2.1,0.93
37.6,460.0,17.0,2.3,0.94
38.1,470.0,18.0,2.5,1.04
28.1,349.0,22.4,2.2,0.23
34.8,435.0,18.9,2.1,0.8
34.8,436.0,19.7,2.3,0.77
34.7,429.0,20.6,2.3,0.73
31.2,396.0,23.1,2.2,0.5
40.1,498.0,15.5,2.9,1.32
37.2,458.0,17.3,2.2,0.95
28.5,358.0,18.8,2.2,0.29
40.4,499.0,17.8,2.3,1.4
28.9,369.0,22.5,2.2,0.36
33.1,411.0,16.4,2.2,0.6
33.3,417.0,20.8,2.2,0.65
35.7,446.0,17.1,2.1,0.89
40.1,503.0,15.2,2.8,1.38
34.2,427.0,14.1,2.2,0.71
39.6,494.0,14.7,2.4,1.35
35.5,443.0,17.2,2.1,0.85
38.2,475.0,17.0,2.3,1.1
39.8,492.0,18.6,2.3,1.32
26.5,326.0,18.0,2.1,0.13
32.5,397.0,21.4,2.6,0.53
22.9,287.0,23.4,2.2,0.02
35.8,445.0,17.8,2.2,0.86
39.0,488.0,22.4,2.3,1.18
29.8,368.0,22.9,2.2,0.34
35.7,445.0,13.5,2.4,0.85
33.7,428.0,15.2,2.6,0.75
33.9,425.0,20.1,2.1,0.68
33.4,414.0,20.4,2.1,0.59
38.9,476.0,17.0,2.5,1.11
38.0,470.0,21.5,2.4,1.07
36.8,458.0,12.7,2.3,1.0
34.0,419.0,12.5,2.2,0.66
35.0,441.0,20.6,2.3,0.8
30.7,391.0,20.2,2.5,0.45
35.3,441.0,18.9,2.2,0.82
39.7,493.0,18.9,2.4,1.26
35.5,442.0,17.9,2.1,0.84
31.6,390.0,20.2,2.6,0.45
24.2,309.0,23.3,2.1,0.12
33.3,413.0,18.8,2.8,0.61
39.0,483.0,18.8,2.3,1.19
35.4,441.0,18.9,2.1,0.8
36.3,449.0,21.5,2.4,0.89
38.8,478.0,14.1,2.4,1.15
36.8,459.0,19.7,2.6,0.97
37.2,457.0,21.5,2.3,0.91
31.3,390.0,22.6,2.3,0.48
30.5,379.0,18.8,2.1,0.42
24.0,307.0,23.3,2.2,0.1
41.0,506.0,16.2,2.8,1.42
33.5,422.0,18.8,2.1,0.69
37.8,475.0,21.3,2.4,1.1
35.3,440.0,19.6,2.1,0.77
31.4,393.0,21.3,2.1,0.48
37.3,459.0,12.6,2.5,0.95
43.7,538.0,22.4,3.1,1.83
40.5,498.0,18.6,2.4,1.36
39.6,484.0,14.3,2.6,1.18
32.6,414.0,15.2,2.3,0.64
35.3,442.0,12.6,2.1,0.85
35.8,445.0,19.7,2.2,0.85
37.5,461.0,19.0,2.3,1.0
20.8,230.0,13.5,3.3,0.23
39.5,484.0,22.7,3.1,1.2
37.9,466.0,16.1,2.5,1.04
31.4,391.0,18.6,2.4,0.49
37.5,464.0,17.8,2.2,0.99
40.3,496.0,17.1,2.4,1.35
39.2,482.0,17.8,2.3,1.23
33.6,417.0,20.0,2.4,0.61
39.0,485.0,14.2,2.6,1.22
35.5,442.0,17.9,2.1,0.83
35.1,443.0,22.9,2.3,0.85
33.9,423.0,16.1,2.1,0.66
31.9,396.0,19.9,2.3,0.49
33.7,424.0,16.3,2.2,0.7
35.5,436.0,22.8,2.7,0.75
39.5,489.0,18.8,2.2,1.23
36.2,449.0,17.6,2.1,0.93
33.3,411.0,18.9,2.6,0.6
36.4,454.0,19.3,2.1,0.95
37.4,466.0,21.3,2.2,1.0
40.4,499.0,17.9,2.3,1.38
17.4,32.0,21.5,2.6,0.07
32.1,404.0,20.7,2.1,0.57
37.7,469.0,17.5,2.2,1.08
36.0,451.0,18.8,2.2,0.88
39.7,489.0,17.9,2.3,1.25
40.3,496.0,16.9,2.8,1.34
34.8,433.0,20.6,2.1,0.79
38.5,481.0,21.6,2.8,1.18
36.3,458.0,15.2,2.1,0.99
35.5,439.0,16.0,2.5,0.8
35.2,436.0,19.6,2.1,0.77
37.3,466.0,22.7,2.7,1.03
35.4,442.0,13.4,2.2,0.83
41.2,509.0,18.0,2.4,1.52
35.3,441.0,19.8,2.5,0.79
38.7,478.0,18.5,2.2,1.16
33.9,425.0,20.6,2.2,0.7
40.5,499.0,16.8,2.8,1.34
34.5,434.0,16.2,2.2,0.74
25.5,325.0,12.9,2.8,0.14
37.8,462.0,14.4,2.5,1.02
44.4,548.0,22.5,2.9,1.91
35.8,445.0,20.7,2.2,0.87
35.2,439.0,19.5,2.1,0.83
31.3,392.0,21.2,2.1,0.51
32.6,405.0,17.9,2.1,0.55
33.2,419.0,22.9,2.2,0.65
33.8,423.0,20.6,2.2,0.69
34.8,433.0,20.7,2.2,0.76
33.5,420.0,21.1,2.1,0.64
41.9,519.0,22.4,3.1,1.58
40.4,503.0,17.1,2.4,1.4
29.2,365.0,20.2,2.5,0.34
40.2,497.0,17.0,2.4,1.31
42.0,516.0,18.7,2.6,1.53
31.3,393.0,21.2,2.1,0.51
32.2,403.0,18.7,2.2,0.55
40.1,495.0,18.6,2.3,1.31
39.1,487.0,14.7,2.3,1.27
35.4,437.0,16.0,2.2,0.81
33.9,428.0,13.4,2.1,0.74
35.7,446.0,20.6,2.2,0.85
36.1,444.0,14.1,2.6,0.86
30.6,392.0,20.1,2.3,0.49
32.8,410.0,15.3,2.1,0.62
42.5,527.0,22.4,3.2,1.69
33.9,426.0,20.1,2.1,0.7
36.8,460.0,18.9,2.1,0.96
39.8,491.0,18.6,2.3,1.27
35.4,435.0,18.8,2.1,0.76
41.1,504.0,18.6,2.4,1.39
38.9,481.0,18.9,2.3,1.19
39.7,491.0,18.8,2.2,1.26
34.3,428.0,18.8,2.1,0.7
34.8,432.0,21.1,2.1,0.73
38.6,475.0,14.1,2.4,1.11
36.0,448.0,20.7,2.3,0.85
37.8,465.0,16.1,2.5,1.02
40.8,503.0,17.9,2.4,1.38
38.1,475.0,17.4,2.3,1.08
34.0,417.0,22.6,2.4,0.65
36.2,455.0,22.7,2.3,0.94
35.4,439.0,19.9,2.3,0.81
38.7,479.0,18.7,2.4,1.17
38.8,480.0,17.9,2.3,1.17
35.4,443.0,16.0,2.7,0.87
34.5,432.0,20.8,2.1,0.75
43.6,538.0,20.6,2.8,1.8
36.8,455.0,20.9,2.2,0.9
32.2,402.0,18.8,2.1,0.53
17.9,111.0,13.4,3.1,1.47
35.1,438.0,19.7,2.1,0.8
39.0,474.0,21.2,2.8,1.09
29.7,371.0,22.4,2.1,0.38
37.9,452.0,18.0,3.7,0.9
35.9,445.0,19.6,2.2,0.87
36.7,457.0,17.5,2.1,0.93
34.8,433.0,21.2,2.2,0.78
35.4,445.0,18.0,2.2,0.89
31.1,389.0,20.5,2.1,0.46
37.1,460.0,17.1,2.2,1.0
37.8,466.0,19.3,2.3,0.99
29.9,378.0,17.8,2.1,0.4
34.5,431.0,18.9,2.1,0.76
37.6,467.0,17.1,2.2,1.06
35.6,443.0,17.2,2.1,0.84
33.2,421.0,19.7,2.2,0.68
36.3,456.0,14.3,2.4,0.92
34.2,414.0,13.5,2.6,0.65
37.9,466.0,14.4,3.0,1.05
30.0,377.0,20.3,2.5,0.35
39.7,489.0,14.3,2.5,1.24
37.7,465.0,14.1,2.4,1.03
33.1,412.0,23.0,2.5,0.6
36.8,459.0,12.7,2.3,1.02
40.1,488.0,20.5,2.3,1.22
37.3,464.0,18.8,2.3,1.01
30.9,388.0,21.4,2.1,0.44
39.7,490.0,18.5,2.3,1.3
45.0,551.0,22.3,3.5,1.97
36.4,453.0,20.5,2.1,0.95
28.7,356.0,22.5,2.2,0.28
27.2,340.0,13.3,2.8,0.24
34.2,430.0,15.9,2.2,0.75
41.1,505.0,17.9,2.4,1.41
37.0,452.0,22.6,2.3,0.89
35.7,444.0,19.7,2.1,0.83
36.0,450.0,19.0,2.2,0.91
35.8,445.0,20.7,2.3,0.85
30.6,373.0,20.4,2.1,0.34
34.9,434.0,20.7,2.2,0.72
38.5,477.0,21.5,2.5,1.11
38.0,467.0,17.0,2.5,1.0
38.0,471.0,18.0,2.3,1.05
36.6,454.0,20.6,2.3,0.95
29.9,377.0,18.2,2.1,0.41
36.4,454.0,17.6,2.1,0.92
42.0,511.0,17.1,2.6,1.51
31.1,385.0,22.8,2.1,0.42
24.2,309.0,23.3,2.1,0.1
35.3,441.0,13.4,2.1,0.83
34.7,434.0,18.8,2.1,0.8
35.7,443.0,13.4,2.2,0.85
38.1,470.0,19.3,2.3,1.04
24.1,310.0,23.4,2.2,0.1
31.4,395.0,17.0,2.1,0.5
24.6,305.0,12.5,2.4,0.11
40.8,505.0,18.0,2.3,1.39
36.4,455.0,17.9,2.2,0.92
36.1,450.0,20.5,2.3,0.87
34.8,435.0,18.9,2.1,0.74
37.8,466.0,12.6,2.6,0.99
35.7,442.0,20.6,2.2,0.81
27.0,341.0,23.2,2.3,0.22
38.8,487.0,17.1,2.2,1.22
40.7,503.0,18.2,2.4,1.36
37.2,460.0,19.7,2.6,0.95
40.9,504.0,18.2,2.4,1.4
32.1,401.0,17.9,2.1,0.5
37.5,467.0,18.1,2.1,1.01
39.6,489.0,18.8,2.2,1.24
38.7,477.0,15.6,2.3,1.1
7.2,4.0,21.5,3.6,0.02
30.9,386.0,22.7,2.1,0.46
40.3,497.0,17.0,2.4,1.29
35.7,447.0,15.2,2.6,0.91
44.8,549.0,22.3,3.2,1.93
34.0,421.0,17.8,2.1,0.66
38.7,479.0,18.7,2.4,1.15
36.8,457.0,12.7,2.2,0.96
40.5,498.0,17.0,2.4,1.3
27.1,349.0,18.3,2.5,0.26
33.5,409.0,21.4,2.6,0.56
38.8,480.0,18.9,2.3,1.17
38.8,479.0,17.9,2.3,1.16
31.0,381.0,18.0,2.7,0.44
34.3,424.0,18.9,2.4,0.68
33.3,414.0,20.8,2.1,0.62
43.7,531.0,14.4,3.1,1.73
34.9,438.0,16.0,2.1,0.82
41.5,509.0,18.7,2.5,1.44
35.8,451.0,16.3,2.3,0.92
33.7,427.0,21.4,2.2,0.72
40.7,503.0,18.2,2.4,1.39
39.2,483.0,18.5,2.2,1.19
35.7,443.0,17.9,2.3,0.82
36.9,458.0,15.6,2.3,1.01
35.4,441.0,19.8,2.1,0.78
33.0,415.0,18.8,2.6,0.62
41.0,505.0,16.2,2.8,1.43
31.0,398.0,15.2,2.3,0.49
37.6,463.0,19.0,2.3,1.0
41.1,511.0,17.1,2.6,1.45
38.7,469.0,20.4,2.6,1.06
40.7,504.0,17.9,2.4,1.42
37.7,467.0,18.2,2.2,1.01
35.8,439.0,18.5,2.4,0.81
36.5,446.0,16.1,2.4,0.84
32.6,403.0,20.0,3.0,0.54
34.5,432.0,17.8,2.1,0.77
32.8,412.0,16.1,2.2,0.62
11.9,54.0,19.7,2.3,3.86
35.8,442.0,16.0,2.2,0.84
35.5,441.0,20.6,2.2,0.82
36.3,450.0,19.6,2.1,0.87
36.5,464.0,20.6,2.4,1.05
31.2,389.0,18.2,2.2,0.44
39.6,486.0,21.9,2.3,1.23
23.1,303.0,13.0,2.3,0.07
35.9,447.0,20.7,2.3,0.89
32.9,416.0,14.0,2.1,0.62
34.9,434.0,20.5,2.1,0.77
34.9,432.0,19.8,2.1,0.77
34.8,438.0,20.6,2.2,0.76
34.9,437.0,21.1,2.1,0.81
37.1,451.0,20.4,3.0,0.89
41.0,505.0,18.2,2.4,1.45
38.6,479.0,18.0,2.3,1.17
35.3,437.0,18.8,2.3,0.78
34.6,423.0,17.1,2.7,0.69
39.9,491.0,17.9,2.3,1.29
40.2,496.0,17.9,2.3,1.3
37.7,470.0,18.2,2.3,1.07
35.9,447.0,20.6,2.3,0.87
38.4,480.0,14.4,2.4,1.19
37.3,462.0,19.2,2.2,1.0
41.1,507.0,16.2,2.8,1.45
37.5,464.0,21.3,2.3,1.01
39.3,484.0,17.8,2.3,1.24
32.0,402.0,20.7,2.1,0.52
35.8,447.0,19.6,2.2,0.9
39.4,490.0,22.7,3.4,1.23
38.8,482.0,15.6,2.4,1.14
44.7,547.0,22.5,3.3,1.89
40.7,500.0,16.3,2.8,1.42
40.3,497.0,17.9,2.3,1.28
40.3,498.0,16.8,2.8,1.37
10.7,3.0,17.0,2.1,0.02
35.2,439.0,12.6,2.1,0.83
37.6,463.0,14.1,2.4,1.01
35.5,444.0,20.6,2.2,0.85
32.5,406.0,20.7,2.1,0.57
35.3,440.0,19.6,2.1,0.77
40.0,495.0,18.3,2.3,1.31
40.6,501.0,16.3,2.8,1.43
40.1,493.0,14.3,2.7,1.3
36.0,445.0,20.6,2.1,0.87
32.8,411.0,15.3,2.1,0.63
36.4,456.0,19.6,2.6,0.95
26.3,336.0,23.0,2.4,0.22
35.2,433.0,21.5,2.8,0.76
37.9,468.0,16.1,2.9,1.08
